C	( C ) 2014 Elsevier Ireland Ltd.
C	All rights reserved.
P	A rigorous process of collaboration among multilingual and multicultural nursing faculties throughout Switzerland to define optimized learning goals for clinical assessment education at the bachelor's level is described in the context of wider European academic harmonization.
P	Formation of a consensus-seeking panel proved a useful strategy for disseminating knowledge among academic nursing faculties in the early years of tertiary nursing education.
P	The process enabled representatives of competing institutions to share scarce resources and articulate the added value of a bachelor's degree in nursing.
C	A consensus-building strategy has applicability for nursing faculties wishing to increase collaboration , efficiency , and effectiveness early in the process of academic nursing development.
C	Lack of availability of learning materials written in the languages of the local clinical setting is a barrier to teaching advanced assessment skills.
C	Clinical assessment education that teaches a systematic approach to data collection , analysis , and reporting is central to producing excellent clinical professionals.
B	The common mental disorders are potential risk factors for low bone mass as a result of disease and/or medication-related processes.
B	Quantitative heel ultrasound ( QUS ) is a portable and relatively cheap screening tool for determining fracture risk.
B	Thus , we investigated the association between QUS parameters , mood and anxiety disorders in a population-based sample of 745 men and 897 women.
M	Using a clinical interview ( SCID-I/NP ) , mood and anxiety disorders were identified.
M	Bone quality was established using QUS and included the following parameters: Broadband Ultrasound Attenuation ( BUA ) , Speed of Sound ( SOS ) and Stiffness Index ( SI ).
M	Anthropometry , socio-economic status ( SES ) , medication use and lifestyle factors were determined.
R	In men , mood and anxiety disorders were associated with lower age-weight- and smoking-adjusted SOS , BUA and SI.
R	In women , age was an effect modifier.
R	Among younger women ( <= 40 yr ) , mood disorders were associated with lower age-weight- and smoking-adjusted SOS and SI but not BUA.
R	No differences were detected in older women or women with anxiety disorders.
R	These patterns persisted after adjustment for activity , alcohol , calcium intake , SES and medications.
C	Cross-sectional study design , and possible residual or unrecognised confounding.
C	Our data suggest that bone quality , as measured by QUS , is reduced among men and younger women with a history of mood disorders.
C	Furthermore , an inverse association between anxiety disorders and bone quality was evident for men.
C	Thus , QUS may be a useful screening tool for determining fracture risk within these populations.
C	( C ) 2012 Elsevier B.V. All rights reserved.
B	Adverse drug events ( ADEs ) represent a significant cause of injury in the ambulatory care setting.
B	Computerized physician order entry reduces rates of serious medication errors that can lead to ADEs in the inpatient setting , but few studies have evaluated whether computerized prescribing in the ambulatory setting reduces preventable ADE rates in ambulatory care.
P	To determine the rates of preventable ADEs before and after the implementation of computerized prescribing with basic clinical decision support for ordering medications.
M	Before-after study of ADE rates in practices implementing computer order entry.
M	Adult patients seeking care in primary care practices at academic medical centers in Boston , Massachusetts ( n = 41 ,819 ) , and Indianapolis , Indiana ( n = 9128 ).
M	We attempted to standardize the medication-related decision support knowledge base provided at the 2 sites , although the electronic records and presentation layers used at the 2 sites differed.
M	The primary outcome was preventable ADEs identified based on structured results or symptoms defined by extracting symptom concepts from provider notes ; potential ADEs were a secondary outcome.
R	Computerized prescribing did not significantly change the rate of preventable ADEs at either site.
R	Compared with Boston practices , the rate of potential ADEs was more than seven-fold greater at Indianapolis ( 6.4/10 ,000 patient-months vs. 49.5/10 ,000 patient-months , P < 0.001 ).
R	Computerized prescribing was associated with a 56% decrease in the potential ADE rate at Indianapolis ( 49.5 to 21.9/10 ,000 patient-months , P < 0.001 ) but a 104% increase at Boston ( 6.4 to 13.0/10 ,000 patient-months , P < 0.001 ).
R	Preventable ADEs that occurred after computerized prescribing was implemented were due to patient education issues , physicians ignoring feedback from CDSS , and incomplete computerized knowledge base was incomplete ( 34% , 33% , and 33% in Indianapolis and 44% , 28% , and 28% in Boston ).
C	The implementation of computerized prescribing in the ambulatory setting was not associated with any change in preventable ADEs but was associated with a decrease in potential ADEs at Indianapolis but an increase at Boston , although the absolute rate of ADEs was much lower in Boston.
B	We have previously identified long-term individual predictors of hazardous drinking in doctors , but longitudinal studies on contextual factors ( work and life stress ) and mental distress being independently linked to hazardous drinking over the first 15 years of a medical career are lacking.
M	Two nationwide cohorts of Norwegian doctors ( n = 1 ,052 ) from all 4 Norwegian universities were surveyed in their final year of medical school ( 1993/1994 and 1999 ) ( T1 ) , and 4 ( T2 ) , 10 ( T3 ) , and 15 ( T4 ) years later.
M	Hazardous drinking was measured using a validated 9-item version of the Alcohol Use Disorder Identification Test.
M	Work-related and other predictors were analysed using generalized estimating equations.
R	Ninety percent ( 947/1 ,052 ) responded at least once , and 42% ( 450/1 ,052 ) responded at all 4 time points.
R	Hazardous drinking was reported by 16% at T1 , 14% at T2 and T3 , and 15% at T4.
R	Life events ( p = 0.009 ) and mental distress ( p = 0.002 ) were adjusted predictors of hazardous drinking , in addition to male gender , no religious activity , drinking to cope with tension , and low conscientiousness.
C	Doctors' work-related stress was not linked to hazardous drinking , but life events , mental distress , and drinking to cope were.
C	Prevention should target mental distress and drinking to cope with tension.
C	( C ) 2016 S. Karger AG , Basel
P	To assess awareness and knowledge of human papillomavirus ( HPV ) in the adult Swedish population.
M	A cross-sectional study among young adults aged 18-30 years and the parents of children aged 12-15 years was conducted in 2007 to collect information on awareness and knowledge of HPV.
M	Correlates of HPV knowledge were investigated.
R	Awareness of cervical cancer and condyloma were high but awareness of HPV was low.
R	Many participants were uncertain or did not know about the causal relation between HPV and condyloma , and cancers other than cervical cancer.
R	Among parents , gender , age , country of origin , and education were the most important correlates of HPV knowledge.
R	Among young adults , these factors were gender , income , and education.
C	HPV education campaigns should particularly target young men and those with low education.
C	Educational messages should clarify the risk of HPV , and the causal relationship between HPV and condyloma , and other cancers.
C	( C ) 2012 Society for Adolescent Health and Medicine.
C	All rights reserved.
B	The association between physical activity and quality of life in stroke survivors has not been analyzed within a framework related to the human development index.
B	This study aimed to identify differences in physical activity level and in the quality of life of stroke survivors in two cities differing in economic aspects of the human development index.
M	Two groups of subjects who had suffered a stroke at least a year prior to testing and showed hemiplegia or hemiparesis were studied: a group from Belo Horizonte ( BH ) with 48 people ( 51.5 +/- 8.7 years ) and one from Montes Claros ( MC ) with 29 subjects ( 55.4 +/- 8.1 years ).
M	Subsequently , regardless of location , the groups were divided into Active and Insufficiently Active so their difference in terms of quality of life could be analyzed.
R	There were no significant differences between BH and MCG when it came to four dimensions of physical health that were evaluated ( physical functioning , physical aspect , pain and health status ) or in the following four dimensions of mental health status ( vitality , social aspect , emotional aspect and mental health ).
R	However , significantly higher mean values were found in Active when compared with Insufficiently Active individuals in various measures of physical health ( physical functioning 56.2 +/- 4.4 vs. 47.4 +/- 6.9 ; physical aspect 66.5 +/- 6.5 vs. 59.1 +/- 6.7 ; pain 55.9 +/- 6.2 vs. 47.7 +/- 6.0 ; health status 67.2 +/- 4.2 vs. 56.6 +/- 7.8 ) ( arbitrary units ) , and mental health ( vitality 60.9 +/- 6.8 vs. 54.1 +/- 7.2 ; social aspect 60.4 +/- 7.1 vs. 54.2 +/- 7.4 ; emotional aspect 64.0 +/- 5.5 vs. 58.1 +/- 6.9 ; mental health status 66.2 +/- 5.5 vs. 58.4 +/- 7.5 ) ( arbitrary units ).
C	Despite the difference between the cities concerning HDI values , no significant differences in quality of life were found between BH and MCG.
C	However , the Active group showed significantly better results , confirming the importance of active lifestyle to enhance quality of life in stroke survivors.
B	Medical decision-making has evolved to the modern model of shared decision-making among patients , surrogate decision-makers , and medical providers.
B	As such , informed consent discussions with critically ill patients often should include larger discussions relating to values and goals of care.
B	Documentation of care options and prognosis serves as an important component of electronic communication relating to patient preferences among care providers.
P	This retrospective chart review study sought to evaluate the prevalence of documentation of critical data , care options , prognosis , and medical plan , within primary team and palliative care consult team documentation.
R	Three hundred two electronic medical records were reviewed.
R	There was a significant difference in documentation between palliative care and primary teams for prognosis ( 83% vs 32% , P < .001 ) , care options ( 82% vs 50% , P < .001 ) , and care plan ( 82% vs 46% , P < .001 ).
C	Our retrospective chart review study demonstrated a significant difference in documentation between primary and palliative care teams.
C	We acknowledge that review of documentation cannot be extrapolated to the presence or absence of conversations between providers and patients and/or surrogates.
C	Additional studies to evaluate this connection would be advantageous.
B	Many health professionals engage in providing health services for drug users ; however , there is evidence of stigmatisation by some health professionals.
B	Prescription drug misusers as a specific group , may also be subject to such judgment.
B	This study aimed to understand issues for primary care health practitioners in relation to prescription drug misuse ( PDM ) , by exploring the attitudes and experiences of healthcare professionals with respect to PDM.
M	Tape-recorded interviews were conducted with a purposive sample of general practitioners ( 17 ) , community pharmacists ( 16 ) and 'key experts' ( 18 ) in New Zealand.
M	Interviews were transcribed verbatim and a thematic analysis undertaken.
M	Participants were offered vouchers to the value of NZ$30 for their participation.
R	A major theme that was identified was that of two different types of patients involved in PDM , as described by participants - the 'abuser' and the 'overuser'.
R	The 'abuser' was believed to acquire prescription medicines through deception for their own use or for selling on to the illicit market , to use the drugs recreationally , for a 'high' or to stave off withdrawal from illicit drugs.
R	'Overusers' were characterised as having become 'addicted' through inadvertent overuse and over prescribing , and were generally viewed more sympathetically by practitioners.
R	It also emerged that practitioners' attitudes may have impacted on whether any harm reduction interventions might be offered.
R	Furthermore , whilst practitioners might be more willing to offer help to the 'over-user' , it seemed that there is a lack of appropriate services for this group , who may also lack a peer support network.
C	A binary view of PDM may not be helpful in understanding the issues surrounding PDM , nor in providing appropriate interventions.
C	There is a need for further exploration of 'over users' whose needs may not be being met by mainstream drug services , and issues of stigma in relation to 'abusers'.
B	Caregiving across different cultures has been perceived conventionally as a private or family responsibility , predominantly performed by women who accept their caregiving as part of their gender role.
P	This study aimed to design , deliver , and evaluate an elderly training programme for women by assessing their knowledge , attitudes and skills as a lay caregiver.
P	Encouraging the women to find suitable positions for employment in private or governmental institutions was the further objective of the study.
M	The study was a quasi-experimental one-group pre-test post-test design.
M	The study was conducted in a solidarity centre for women and in a nursing home for the elderly.
M	The sample covered 120 women selected from the community by convenience sampling.
M	Data were gathered through pre- and post-test evaluation and observation forms in 2 May-22 December 2005.
M	The training programme consisted of 230 h of didactic sessions , demonstrations and clinical practices.
R	The mean change in the participants' knowledge score ( pre-test: 41.44 +/- 0.92 ; post-test: 71.16 +/- 1.34 ) demonstrated a statistically significant improvement in their knowledge.
R	According to clinical observations , most of them displayed satisfactory caring and communication skills towards the elderly.
R	Virtually all participants reported increased skill , knowledge and confidence.
C	The developed training programme was effective , resulting in an increased knowledge , the acquisition of good attitudes towards the elderly , and performing satisfactory caring and communication skills.
C	Similar community-based programmes managed by nurses are recommended to support non-professional caregivers.
C	The research is not only an innovative but also a revolutionary model to promote women.
B	Menarche is an important indicator for assessing the developmental status of pubertal girls.
B	Despite its importance , there is no nationwide information on menarcheal age in Turkey.
P	This paper is the first attempt to examine age at menarche for Turkey as a whole.
P	The aim is to present the secular trend of menarcheal age and variations across different socio-demographic groups.
M	Data were employed from the Turkey Demographic and Health Survey , 2008.
M	Mean menarcheal ages were estimated for birth cohorts and socio-demographic subgroups.
M	The pace of decline in menarcheal age has been estimated using multiple linear regression analysis , controlling for year of birth and other variables.
R	Mean age at menarche was estimated as 13.30 ( 95% CI - 13.26-13.35 ).
R	It was estimated as 13.17 years ( 95% CI 12.95-13.38 ) for the youngest birth cohort ( 1989-1993 ) , as opposed to 13.44 ( 95% CI 13.37-13.52 ) years for the cohort born in 1959-1968.
C	Regression analysis indicated a decrease of 1.44 months per decade , providing evidence of a secular trend in menarcheal age in Turkey.
C	Further results suggested childhood place of residence , education , welfare status and number of siblings to be significantly associated with menarcheal age.
B	The provision of dental care for children with intellectual disability raises many ethical questions.
P	The aim of this qualitative study was to explore approaches to dental treatment in an anxious child with intellectual disability and the ethical dilemmas that ensue.
M	Semi-structured interviews were conducted between February and May 2012.
M	A clinical scenario was used to establish a starting point for a discussion of the clinical approach and lead to an ethical reflection.
M	Four topics were discussed: first contact with the patient , information , attitude towards the patient and outcome from the practitioner's viewpoint.
M	The coding procedure used thematic content analysis.
R	Most practitioners fetched the patient from the waiting room personally , greeted them , gave them special attention , and either began the consultation at once , or used distraction to relax the patient.
R	Verbal language and tell-show-do were most often used to provide information.
R	Anxiety and pain were evaluated using parental assessment and standardized scales.
R	A reassuring attitude was adopted.
R	An ethical dilemma arose if the patient refused care or had to be restrained.
R	Practitioners reported sacrificing ethical values ( patient autonomy , beneficence and non-maleficence ) when making a clinical decision.
C	There is a wide range of practices but no consensus.
C	This study shed some light on the different perspectives of dentists , most of whom adopted a utilitarianist viewpoint.
C	In this context , ethical reflection is necessary to avoid a detached attitude or , worse , abuse.
C	Further study would enrich this reflection.
C	( C ) 2018 Elsevier Inc.
C	All rights reserved.
P	The purpose of this article is to show case study research focused on persons as a case and our personal engagement with the case can improve our innerstandings and understanding of person-centred care.
M	We present the methodology and epistemology of naturalistic case study research and illuminate this approach with the case study of Ellen , a young , Dutch , white-middle class woman with a compulsive disorder.
M	We combine naturalistic case study research with the personal narratives of those involved in the research , including ourselves , and interpreted through a feminist and gender lens.
R	The case study research enhanced the personal and mutual understanding of all involved , including the researchers.
R	Feminist and gender theory revealed the hidden personal motif for the choice of the case , and led to a re-viewing of the original story , offering a re-storying.
C	We conclude that the personal motif as well as the use of our personal experiences to understand the case deserve more attention in case study research to address the complex interplay of social and intrapsychic dimensions , and develop more in-depth innerstandings for all engaged.
P	We review historical and more recent efforts in boredom research and related fields.
P	A framework is presented that organizes the various facets of boredom , particularly in supervisory control settings , and research gaps and future potential areas for study are highlighted.
B	Given the ubiquity of boredom across a wide spectrum of work environmentsexacerbated by increasingly automated systems that remove humans from direct , physical system interaction and possibly increasing tedium in the workplacethere is a need not only to better understand the multiple facets of boredom in work environments but to develop targeted mitigation strategies.
M	To better understand the relationships between the various influences and outcomes of boredom , a systems-based framework , called the Boredom Influence Diagram , is proposed that describes various elements of boredom and their interrelationships.
R	Boredom is closely related to vigilance , attention management , and task performance.
R	This review highlights the need to develop more naturalistic experiments that reflect the characteristics of a boring work environment.
C	With the increase in automation , boredom in the workplace will likely become a more prevalent issue for motivation and retention.
C	In addition , developing continuous measures of boredom based on physiological signals is critical.
C	Personnel selection and improvements in system and task design can potentially mitigate boredom.
C	However , more work is needed to develop and evaluate other potential interventions.
P	This study examined child production of narrative features and of African American English ( AAE ) during a wordless storybook oral narrative task.
M	Participants were 30 AAE-speaking African American kindergarten and 1st grade students from low- and mid-socioeconomic status homes.
M	Story grammar ( SG ) , story literary technique ( SLT ) , and AAE features were examined.
R	Young AAE-speaking students used a variety of SG narrative features to develop the plot in their oral stories.
R	Students also used multiple SLT elaborative features , though some techniques were used more frequently than others.
R	The total SLT score positively predicted the total SG score , and the individual SLTs of adverbs or adjectives , references to the main theme , and character interactions were positively correlated with the total SG score.
R	AAE-feature production rates did not predict the total SG score.
R	However , several individual AAE features served specific narrative functions , with the preterite had , zero past tense , zero preposition , fitna/sposeta/bouta , and double marking features often being used to relay complicating actions within the narratives.
C	Young children used both AAE and elaborative features in their narratives.
C	Particular AAE features facilitated plot development , and the use of more elaborative features positively predicted higher narrative development scores.
B	Mental disorder implies a biopsychosocial condition , so adequate mental health treatment involves not just medical and pharmacological care but also psychotherapy or counseling.
P	The present study determined how social structural factors might explain accessing of primary care providers and specialty care providers in response to mental disorder , hypothesizing that the two broad types of care differ as to the likelihood of offering minimally adequate treatment.
M	We analyzed data from the cross-sectional study called "2000-2001 Healthcare for Communities" , employing five imputed data sets to handle missing data and defining minimally adequate treatment of mental disorder as "at least four counseling sessions at any provider and prescribed medication".
R	While mental disorder can be treated in primary care or specialty facilities , our results show that minimally adequate treatment ( as defined ) is most likely to be obtained via specialty care.
C	For individuals with mental disorder , accessing only primary care creates social inequity , because care from specialty facilities is comparatively more adequate.
B	One essential element of research is the successful recruitment of participants.
B	However , concerns are obvious regarding the ethical implications of involving terminally ill and even dying patients and their informal caregivers as research participants.
B	This study aims to illustrate central issues encountered when recruiting bereaved informal caregivers for a questionnaire validation study on the quality of dying and death.
M	Between July 2012 and November 2013 , informal caregivers of deceased inpatients who were treated at two palliative care units in Germany were invited to participate in a questionnaire validation study.
M	Informal caregivers were called by a trained researcher at the end of the fourth week after death at the earliest and by the sixteenth week after death at the latest and asked to participate in a face-to-face interview in their private home.
R	The overall participation rate of all eligible informal caregivers was 76.1% ( 226/297 ).
R	The mean burden score was 2.5 ( NRS from 0 = no burden to 10 = maximum burden ; n = 221 ).
R	Higher burden scores ( >= 4 ) were associated with emotional and burdensome memories ( n = 34 ) being invoked throughout the interview.
R	Severe or maximum burden scores ( >= 7 ) were stated by 13.2% of participants.
R	The average time between the associated patient's death and the informal caregiver's interview was 57.3 days ( range 26-176 days , median 49.5 days ).
R	5.3% of all 226 interviews were not completed due to different reasons.
R	Participants' comments on the way in which the study was conducted gave insight into their motivation to take part in the study and their evaluation of the interview situation.
C	The recruitment strategy can be recommended to other researchers developing research with bereaved carers.
C	The burden caused by study participation was acceptable to the researchers carrying out this research , although a small group of participants experienced high levels of burden which should be anticipated and appropriate support services offered.
C	Family caregivers are willing to support end-of-life care research , have different motivations for participation and even reported benefits from participation.
C	Nevertheless , study designs have to take into account and ease the potential burden of interviews for caregivers experiencing grief.
B	Human health is dependent upon environmental sustainability.
B	Many have argued that environmental sustainability advocacy and environmentally responsible healthcare practice are imperative healthcare actions.
P	What are the key obstacles to healthcare professionals supporting environmental sustainability?
P	How may these obstacles be overcome?
M	Data-driven thematic qualitative analysis of semi-structured interviews identified common and pertinent themes , and differences between specific healthcare disciplines.
M	A total of 64 healthcare professionals and academics from all states and territories of Australia , and multiple healthcare disciplines were recruited.
M	Institutional ethics approval was obtained for data collection.
M	Participants gave informed consent.
M	All data were de-identified to protect participant anonymity.
R	Qualitative analysis indicated that Australian healthcare professionals often take more action in their personal than professional lives to protect the environment , particularly those with strong professional identities.
R	The healthcare sector's focus on economic rationalism was a substantial barrier to environmentally responsible behaviour.
R	Professionals also feared conflict and professional ostracism , and often did not feel qualified to take action.
R	This led to healthcare professionals making inconsistent moral judgements , and feeling silenced and powerless.
R	Constraints on non-clinical employees within and beyond the sector exacerbated these difficulties.
C	The findings are consistent with the literature reporting that organisational constraints , and strong social identification , can inhibit actions that align with personal values.
C	This disparity can cause moral distress and residue , leading to feelings of powerlessness , resulting in less ethical behaviour.
C	The data highlight a disparity between personal and professional actions to address environmental sustainability.
C	Given the constraints Australian healthcare professionals encounter , they are unlikely to shift to environmentally responsible practice without support from institutions and professional associations.
C	Professional development is required to support this endeavour.
C	The poor transference of pro-ecological behaviour from one setting to another is likely to have international implications for healthcare practice.
B	Poisoning that occurs as the result using alcohol or drugs for recreational purposes or to induce rewarding psychoactive effects ( "recreational poisoning" ) represents significant harm attributed to drug use.
B	There has been limited focus on recreational poisoning separately from hospital admissions for general harms related to alcohol or drug use.
B	This study aims to detail the drug trends and patient population represented in recreational poisonings in Newcastle , Australia.
M	Naturalistic analysis of consecutive hospital presentations following poisoning between January , 1996 and December , 2013 was conducted using data from the Hunter Area Toxicology Service ( HATS ).
M	13805 patient records were included ( aged 18-98 ) , 1209 ( 8.8% ) of those were recreational poisonings.
R	Compared to non-recreational poisonings , recreational poisonings were more likely to occur in males than females ( OR=2.87 , 95% CI: 2.44-3.40 , p < 0.001 ) and in patients under the age of 30 compared to their older counterparts ( OR=1.58 , 95% CI: 1.35-1.85 ,p < 0.001 ).
R	Hospital presentations for recreational poisonings were more likely to occur between 0300 and 0600h than 0900-1700h ( OR=3.07 , 95% CI: 2.29-4.11 , p < 0.001 ) and more likely to occur on the weekend than on a Monday.
R	Overall , recreational poisoning admissions declined over time.
C	Overall , the trends reported in this analysis reflect general use and availability of alcohol and illicit substances in Australia over the time period.
C	Looking at specific sub-types of alcohol and drug-related harm , like poisoning , is important for service planning and government initiatives.
C	( C ) 2015 Elsevier Ireland Ltd.
C	All rights reserved.
B	In 2010 , Greenland introduced the 13-valent pneumococcal conjugate vaccine ( Prevnar 13 ( R ) - PCV-13 ) in the childhood immunisation program.
B	The authors aimed to evaluate the impact of PCV-13 on nasopharyngeal carriage of bacteria frequently associated with respiratory infections in children.
M	In 2013 a cross-sectional population-based study of nasopharyngeal carriage was conducted among Greenlandic children aged 0-6 years and results were compared with an equivalent study from 2011.
M	Nasopharyngeal swab samples were tested for Streptococcus pneumoniae , non-typeable Haemophilus influenzae , Moraxella catarrhalis and Staphylococcus aureus.
M	Pneumococcal serotyping was performed by Quellung reaction and serotype-specific antisera.
M	Statistical analysis included logistic regression models , adjusting for known risk factors.
R	A total of 377 nasopharyngeal samples were collected.
R	Overall carriage rate of S. pneumoniae remained unchanged from 2011 to 2013 ( 51% and 56% , p=0.13 ) , but significant serotype shifts were observed among both vaccinated and unvaccinated children with marked reductions in carriage of vaccine-type pneumococci , counterbalanced by increasing carriage of non-vaccine types.
R	Carriage rate of S. aureus decreased significantly among vaccinated children whereas that of M. catarrhalis increased.
C	PCV-13 introduction in Greenland is associated with significant changes in nasopharyngeal bacterial carriage.
C	Continued surveillance is warranted to clarify whether these changes are persistent , and affect the pattern of respiratory and invasive diseases in Greenland.
B	Earlier studies in nursing homes show a high prevalence of cognitive impairment , dependency in activities of daily living ( ADL ) , pain , and neuropsychiatric symptoms among residents.
B	The aim of this study was to explore the prevalence of the above among residents in a nationally representative sample of Swedish nursing homes , and to investigate whether pain and neuropsychiatric symptoms differ in relation to gender , cognitive function , ADL-capacity , type of nursing-home unit and length of stay.
M	Cross-sectional data from 188 randomly selected nursing homes were collected.
M	A total of 4831 residents were assessed for cognitive and ADL function , pain and neuropsychiatric symptoms.
M	Data were analysed using descriptive statistics and the chi-square test.
R	The results show the following: the prevalence of cognitive impairment was 67 % , 56 % of residents were ADL-dependent , 48 % exhibited pain and 92 % exhibited neuropsychiatric symptoms.
R	The prevalence of pain did not differ significantly between male and female residents , but pain was more prevalent among cognitively impaired and ADL-dependent residents.
R	Pain prevalence was not significantly different between residents in special care units for people with dementia ( SCU ) and general units , or between shorter-and longer-stay residents.
R	Furthermore , the prevalence of neuropsychiatric symptoms did not differ significantly between male and female residents , between ADL capacities or in relation to length of stay.
R	However , residents with cognitive impairment and residents in SCUs had a significantly higher prevalence of neuropsychiatric symptoms than residents without cognitive impairment and residents in general units.
C	The prevalence rates ascertained in this study could contribute to a greater understanding of the needs of nursing-home residents , and may provide nursing home staff and managers with trustworthy assessment scales and benchmark values for further quality assessment purposes , clinical development work and initiating future nursing assessments.
P	As precision medicine continues its expansion into clinical practice and research settings , it is time to investigate genetic and genomic research in the Middle East and North Africa ( MENA ) region to identify the strengths and deficits and to provide suggestions for future development.
M	We performed a literature review of any genetic or genomic publications on breast cancer and type 2 diabetes for the years 2000-2015 and evaluated the translational value of the research using multiple evaluation metrics , including the "continuum of translation" and the Health Impact Pyramid.
R	A total of 138 type 2 diabetes and 231 breast cancer publications were included.
R	There were few cohort studies or randomized controlled trials , and there was a distinct lack of pharmacogenetic or pharmacogenomic papers.
R	Most studies were not interventional but instead evaluated susceptibility , and when placed on the continuum of translation , more than 90% of the studies were T1.
C	This study suggests that the translational value of genetic and genomic research in the MENA region is currently suboptimal.
C	Moving forward requires international cooperation and a collaborative cohort program in order to implement precision medicine in this area of the world.
C	( C ) 2017 S. Karger AG , Basel
P	The current study examined gender and racial/ethnic ( Hispanics , non-Hispanic Caucasians , non-Hispanic African Americans , and non-Hispanic Asians ) differences in developmental trajectories of alcohol use , heavy drinking , smoking , and marijuana use from early adolescence to young adulthood using a nationally representative sample.
M	Participants from the National Longitudinal Study of Adolescent Health ( N = 20 ,160 ) reported rates of alcohol use , heavy drinking , smoking , and marijuana use between the ages of 12 and 34 years.
M	Data analyses were completed using longitudinal multilevel modeling analyses.
R	Levels of substance use increased from early adolescence to mid-20s , and then declined thereafter.
R	Females showed higher levels of substance use in early adolescence , although males exhibited greater changes overtime and higher levels of use in mid-adolescence and early adulthood.
R	Overall , Hispanic youth had higher initial rates of substance use , whereas Caucasian adolescents showed higher rates of change and had the highest levels of substance use from mid-adolescence through the early 30s.
R	Racial/ethnic differences largely disappeared after age 30 , except that African Americans showed higher final levels of smoking and marijuana use than the other racial/ethnic groups.
R	Results provide evidence for both similarities and differences in general patterns of development and in gender and racial/ethnic differences across different forms of substance use.
C	Findings from the current study suggest that the critical periods for intervention and prevention of substance use may differ across gender and race/ethnicity , and that future research needs to identify common and unique mechanisms underlying developmental patterns of different forms of substance use.
C	( C ) 2012 Society for Adolescent Health and Medicine.
C	All rights reserved.
P	This study examined past tense marking by African American English ( AAE )-speaking children from low-and middle-income backgrounds to determine if poverty affects children's marking of past tense in ways that mirror the clinical condition of specific language impairment ( SLI ).
M	Participants were 15 AAE-speaking 6-year-olds from low-income backgrounds , 15 AAE-speaking 6-year-olds from middle-income backgrounds who served as age-matched controls , and 15 AAE-speaking 5-year-olds from middle-income backgrounds who served as language-matched controls.
M	Data were drawn from language samples and probes.
R	Results revealed high rates of regular marking , variable rates of irregular marking , high rates of over-regularizations , and absence of dialect-inappropriate errors of commission.
R	For some analyses , marking was affected by the phonological characteristics of the items and the children's ages , but none of the analyses revealed effects for the children's socioeconomic level.
C	Within AAE , poverty status as a variable affects past tense marking in ways that are different from the clinical condition of SLI.
B	The aim of the study was to compare how alcohol was addressed in routine healthcare practice in Sweden in 2010 and 2017 , following the 2011 implementation of national drinking guidelines.
M	Population-based cross-sectional surveys were conducted in 2010 and in 2017.
M	Subjects were 3200 respondents in 2010 ( response rate 54% ) and 3000 respondents in 2017 ( response rate 51% ) in Sweden.
M	Both the 2010 and 2017 surveys collected data on: socio-demographics ; alcohol consumption ; healthcare visits in the past 12 months and characteristics of alcohol conversations in healthcare ( duration , contents , experience and effects ).
R	It was significantly more likely that respondents had a conversation about alcohol in healthcare in 2017 than in 2010 ( OR = 1.49 ; 95% CI = 1.27-1.75 ; P<0.001 ).
R	Conversations about alcohol in the healthcare were mostly short ( <4 min ) , both in 2010 and 2017.
R	The alcohol conversations in 2017 included less information about alcohol's influence on health ( P = 0.002 ) compared with 2010.
R	The experience of the conversation about alcohol was perceived as less dramatic in 2017 than in 2010 ( P = 0.038 ).
C	The results suggest that conversations about alcohol were more embedded in routine healthcare practice in Sweden in 2017 than in 2010.
C	This development has occurred since the 2011 publication of the national guidelines.
C	Alcohol conversations targeted also specific groups of drinkers as recommended by the guidelines.
C	However , our study design does not allow for conclusions about the relationship between the guidelines and the changes in healthcare practice.
B	Technology and social media offer individuals with intellectual and/or developmental disabilities ( I/DD ) unique and innovative ways to facilitate active participation in their own healthcare process.
B	What remains unclear is the extent to which devices are currently used by this growing patient population.
P	To explore the prevalence of technology and social media use , as well as the possible barriers , among adult patients with I/DD.
M	A cross-sectional study utilizing an anonymous , accessible survey was used to obtain data from all adult patients ( 18 + years of age ) with I/DD presenting for primary care services at a healthcare facility in New York between September and December of 2016.
R	A total of 370 individuals completed the survey ( 529 approached , 69.9% response rate ).
R	Less than half ( 44.6% ) of respondents used devices such as a tablet , smartphone or desktop ; most ( 86.8% ) did not use social media.
R	Only 21.6% of respondents indicated that they use some type of assistive technology.
R	While some respondents ( 46.0% ) were identified by their caregivers as having a disability that would prevent them from learning/using technology , other respondents reported having no challenges ( 18.0% ) , needing training and/or ongoing support ( 7.4% ) , or being uncertain as to whether they would experience any challenges ( 15.5% ).
C	Many adult patients with I/DD do not use technology and social media that could promote self-determination and participation in their healthcare.
C	Continued efforts must be made to promote technology use among adults with I/DD and to ensure that appropriate training is available for both the individual and his/her caregivers to achieve adoption and utilization.
C	( C ) 2019 Elsevier Inc.
C	All rights reserved.
B	The measurement of depression severity is an important aspect of both clinical and research practices.
B	However , studies examining the self-report Beck Depression Inventory ( BDI ) and the clinician Hamilton Depression Rating Scale indicate only moderate correlations.
B	The aim of this study was to examine the correlation between two self-report measures , the revised BDI , the Hopkins Symptom Checklist with the clinician rated , Montgomery-Asberg Depression Rating Scale.
B	The secondary aim was to investigate patient factors which contribute to discordant ratings.
M	Depression severity and demographic , clinical , personality , cognitive , and personality factors that may contribute to a self-report-clinician rated discrepancy were examined in 177 adult outpatients with a Major Depressive Episode ( DSM-IV ) participating in a randomised clinical trial comparing CBT and IPT for depression.
