Development Studies	"Since 2001 (designated as the UN Year of Dialogue Among Civilisations) several initiatives have been developed as a means of resolving problems whose causes have been ascribed, primarily by Samel Huntington and Bernard Lewis, to civilisational difference. This article questions responses to the 'clash of civilisations' thesis which seem to accept the postulates on which it is based. It suggests that while dialogue is an indispensable tool of social cohesion, the source of many of the problems that pose a continuing threat to regional and global order is not 'civilisational difference' but the failure of governments to comply with international laws and conventions they have sworn to uphold. The explanation that 'civilisational difference' is the root cause of global disorder allows them to sidestep responsibility,for the consequences of their own policies. Manipulation of the United Nations at the level of the Security Council is further evidence that the answer to global problems lies in redressing the failings of an entrenched world system that is based far more on power and state perceptions of self-interest than justice. The clearest evidence of structural weakness in the international system is to be found in the Middle East, where the UN Secretary-General's former special representative to the 'peace process', Alvaro de Soto, has drawn attention to the disjunction between public declarations of good intentions and high-level manipulation of this Process' by powerful actors from behind the scenes. The article concludes that where dialogue is not the problem, it cannot be the solution."
Economics	"The demand and supply of electricity must always balance. If supply falls short of demand, then price increases or voluntary demand reductions might help to maintain the balance in the system. Should these prove insufficient, then rationing is necessary. Rationing means interrupting the electricity delivery to certain areas or specific electricity users in order to preserve system stability. Since the cost of an interruption differs among electricity users, the social cost of different rationing mechanisms varies. This paper explores the cost difference between efficient regional rationing (minimizing social costs by rationing regions with low costs first) and random rationing (not taking into account social costs). For this the value of lost load calculations of De Nooij et al. [De Nooij, M., Bijvoet, C.C., Koopmans, C.C., (2007). The value of supply security: The costs of power interruptions: Economic input for damage reduction and investment in networks. Energy Economics, 29 (2). 277-295.] are refined. For the Netherlands, it is shown that efficient rationing can reduce social costs by 42 to 93%. (C) 2008 Published by Elsevier B.V."
Criminology & Penology	"This article explores and explains deforestation of the Brazilian Amazon rainforest. It primarily takes a green criminological perspective and looks at the harm that is inflicted on many of the Amazon's inhabitants, including indigenous populations such as 'uncontacted' tribes of hunters-gatherers, the oldest human societies. The green criminological perspective also implies that the definition of victimisation is being enlarged: not only (future) humans, but also non-humans can be considered victims. Being the most biodiverse place on the planet, deforestation of the Amazon leads to threats and extinctions of animal and plant species. The main causes of deforestation in the Amazon are land conversion for agriculture (mainly cattle, also soy), practices that are mostly illegal. As the products of the (illegally) deforested rainforest in the Brazilian Amazon are mainly for export markets, western societies with large ecological footprints could be held responsible for deforestation of the Amazon."
"Social Sciences, Mathematical Methods"	"Meta-analysis is the statistical analysis of a collection of analysis results from individual studies, conducted for the purpose of integrating the findings. Structural equation modeling (SEM), on the other hand, is a multivariate technique for testing hypothetical models with latent and observed variables. This article shows that fixed-effects meta-analyses with the following characteristics can be modeled in the SEM framework: (a) using any type of effect size; (b) including categorical and continuous moderators; and (c) including multivariate effect sizes. Empirical examples in LISREL syntax are used to demonstrate the equivalence between the meta-analytic and SEM approaches. Future directions for and extensions to this approach are discussed."
Ethnic Studies	"In recent years it has become apparent that experiences of integration, conflict, conviviality and prejudice between different ethnic groups can be found not just in towns and cities but increasingly in peripheral, non-urban areas too. While a small, but significant, body of literature has addressed the impact of these trends in rural environments, studies of seaside and coastal areas remain scarce. Burdsey's article responds to this omission through an examination of inter-ethnic relations at the English seaside. The English seaside is portrayed habitually as a white' environment in the popular imagination, and racialized bodies are frequently marked as out of place'. The discussion here highlights challenges to these dominant world-views through growing multicultural settlement in coastal settings, and addresses the implications of these shifts for minority ethnic residents. This is provided through a case studyconsisting of in-depth interviews with and observations of minority ethnic groupsin a particular seaside town in southern England. The data highlight the ambivalent positions of respondents in relation to this setting: feelings of affection and belonging alongside those of structural and spatial marginalization and, most significantly, experiences of racism. Burdsey argues that, theoretically, the geographical and cultural marginality of certain seaside towns helps to explain the type of racialized relations that exist within them. In doing so he reinforces calls for going beyond the dominant urban/rural binary found in much of the literature on race, place and identity towards analyses of out of the way' places."
"Social Sciences, Mathematical Methods"	"Proper model specification is an issue for researchers, regardless of the estimation framework being utilized. Typically, indexes are used to compare the fit of one model to the fit of an alternate model. These indexes only provide an indication of relative fit and do not necessarily point toward proper model specification. There is a procedure in the Bayesian framework called posterior predictive checking that is designed theoretically to detect model misspecification for observed data. However, the performance of the posterior predictive check procedure has thus far not been directly examined under different conditions of mixture model misspecification. This article addresses this task and aims to provide additional insight into whether or not posterior predictive checks can detect model misspecification within the context of Bayesian growth mixture modeling. Results indicate that this procedure can only identify mixture model misspecification under very extreme cases of misspecification."
Women'S Studies	"The issue of whether individuals can be traumatized by the experience of rape if they do not label the experience a victimization remains controversial. Indeed, there are conflicting findings with regard to the extent to which such unacknowledged victims experience posttraumatic symptoms. The goal of the current study was to evaluate acknowledgment status as a predictor of posttraumatic stress disorder symptomatology using structural equation modeling among a sample of 346 college rape victims. Results showed that whereas acknowledged victims reported more symptoms of posttraumatic stress disorder, acknowledgment status did not add to the prediction of posttraumatic stress disorder symptoms in a model including assault violence and other important predictors of these symptoms."
Communication	"To what extent can we disassociate the technology and economics of newspapers from their political and cultural functions? Many of the latter functions have survived previous eras of technological change, often with a heightened promise of a more democratic engagement with readers and a subsequent amelioration of civic communication. Toolan (1998) has provocatively suggested that, in their narrative conventions, newspapers often literally do not know what they are writing about. This has partly been because of the time constraints on the production of news and the narrative conventions which this economy imposes upon them. Yet this clearly has not prevented newspapers from having a very strong sense of longer narratives and ideological identities, in combination with an ability to tailor these to a highly conventional notion of audience. What happens when newspapers are freed from this diurnal duty, as is increasingly the case in the contemporary world of newspapers, when more and more breaking news is dealt with by ""quicker'' media? Does this provide newspapers in whatever new formats with the opportunity to reconfigure themselves as spaces more accessible to traditions of communication and civic engagement; ones which draw upon a more discursive space of commentary and opinion on the contemporary rather than being limited to the provision of daily news? This paper sketches an analysis of how the shift of newspapers from news to commentary and identity politics which is already occurring may be informed by previous paradigms of periodical news production. It explores certain aspects of the newspaper's function over time in order to consider what it has to offer in whatever reconfigured technological future."
Social Work	This article reviews social work challenges in treatment engagement of men who have sex with men (MSM) and details issues co-morbidity creates for reaching HIV-positive MSM engaged in substance abuse. The literature reviewed within the article identifies HIV and substance use risk factors influencing out of care dynamics and examines relevant research identifying contextual and cultural factors central to achieving cultural competence. The article examines aspects of cultural sensitivity and competence in service development and engagement and identifies service qualities and characteristics social workers can incorporate into practice and programs to increase the likelihood of successful engagement and treatment adherence.
Sociology	"Our research starts from the assumption that actors use a single decision theory to guide them on how to behave in all possible one-shot two-person encounters. To address which decision theories perform well, we let 17 theories compete in a large number of randomly selected symmetric 2 x 2 games. It turns out that the decision theory that optimizes its own payoff under the assumption that the other actor behaves randomly wins by a small margin. Second, we study the 'evolution of rationality.' In a quasi-biological setup where more successful strategies generate more offspring, the decision theory that always plays the behavior that belongs to the risk-dominant Nash equilibrium emerges as the long-term survivor from an initially mixed pool of decision theories. We also confront the decision theories with human experimental data. The decision theory that always aims for the highest possible payoff for itself performs best against humans."
Urban Studies	"Sunderland, lying on the north east coast of England, is the largest city in the north east of England. Having historically suffered from its proximity to the Tyneside conurbation centred around Newcastle-upon-Tyne, Sunderland has a long and illustrious history and the city is an interesting one to examine in a City Profile in its own right. In the first instance the legacy of the Tyne and Wear Development Corporation regeneration initiatives from the late 80s and early 90s has been the piecemeal development of unrelated and un-linked projects along the river Wear. Sunderland Arc, the urban regeneration company formed in 2002 by a local partnership to regenerate the city, has had a much broader focus and remit with a clear mandate for redevelopment. This profile examines recent regeneration initiatives and a move from a piecemeal development of disparate sites to partnership working and a more holistic view of regeneration activities, and is a good example of some of the innovative ways in which smaller cities are seeking to re-image and regenerate in response to economic crises. (C) 2010 Elsevier Ltd. All rights reserved."
Management	"Valuable resources often exist at distant points from a firm's current locations, with the result that strategic decisions such as growth have a spatial dimension in which firms seek information and choose between geographically distributed alternatives. Studies show that geographic proximity facilitates the flow of resources, but there is limited understanding of factors that exacerbate or ease the impact of geographic distance when firms seek new resources. This paper argues that the difficulty of search increases with distance, particularly when search involves greater information processing, but that firms can partially overcome the constraints of distance with direct, contextual, and vicarious learning. We study 2,070 domestic acquisition announcements by U.S. chemical manufacturers founded after 1979. The results demonstrate the persistent effect of spatial geography on organizational search processes."
Sociology	"Bridging the literatures on entrepreneurship and the aging workforce, we study the factors, particularly job loss, wealth, education, and risk aversion, associated with entry into self-employment at older ages using a multinomial logit hazard model. Using the Health and Retirement Study, we disaggregate self-employment by defining four types through an interaction along two scopes: one that divides along those with supervisory responsibilities or business asset ownership and the other divided into so-called ""knowledge"" and ""non-knowledge"" occupations. We find that job loss shows a strong association with entry into self-employment, particularly with less desirable forms of self-employment. In addition, we show that there are large differences between individuals in these alternative measures of self-employment and that there are distinctive factors that influence entry into these types. Additionally, we show that there are some differences in the factors affecting men's and women's entry into self-employment."
Area Studies	"In June 2004 the Israeli government decided to dismantle all of the Israeli settlements in the Gaza strip. During the year between the government's decision and the implementation of this policy, ardent supporters and opponents of the move sought to sway a divided Israeli public through public relations campaigns promoting their positions. One of the central components of the government's campaign supporting the pullout from Gaza was that it would advance the development of Israel's southern Negev region. Promotion of the policy as a means for development of the Negev tied into Israel's long-standing population dispersal policy, which has been a policy paradigm for land use and development in Israel since the state's founding. This paper examines the way in which development of the Negev was used to advance the Gaza pullout and the degree to which this development was implemented in the years following the pullout. Analysis of the Israeli case is used illustrate the strategic influence of policy paradigms in public policy implementation."
Urban Studies	"This study contributes to the literature on the strength of place attachment, identity, and dependence in low- and moderate-income neighborhoods. It also engages the literature concerning the role of sense of place in community engagement and the disruption in place attachment, identity, and dependence that natural disasters can cause. By drawing on interview data collected from residents who returned to New Orleans after the storm and from former New Orleanians who evacuated to Houston but did not return, this article investigates the ""sense of place"" that residents in Ninth Ward New Orleans neighborhoods identify in their narratives about their pre- and post-Hurricane Katrina experiences. The data considered here suggest that returning residents believe that New Orleans in general (and their Ninth Ward neighborhoods in particular) possess a unique bundle of characteristics that, when taken together, cannot be found or replicated elsewhere. While sense of place is an important motivator for returning residents, the data also suggest that complementary factors must be in place if the full potential of this social resource is to be realized."
Linguistics	"This article argues that there can only be one chunk-defining device in grammar: a theory cannot afford to have the same work done twice, once by phases, a second time by prosodic constituency. As it stands, however, phase theory is unable to describe all phonologically relevant chunks; these are too small and too diverse to be delineated. To qualify as the only chunk-defining device in grammar, phase theory therefore needs to be made more flexiblethat is, to be adapted to the demands of phonology. To allow phase theory to describe all phonologically relevant chunks, we propose the separation of the Spell-Out operation from the Phase Impenetrability Condition (PIC). When Spell-Out occurs, every access point may or may not be associated with a PIC at PF, and the same optional endowment with a PIC holds for syntax. This is what we call Modular PIC. Empirically, on the basis of Abruzzese raddoppiamento fonosintattico and data from Bantu, we show that PIC effects in syntax and phonology are entirely independent: a given Spell-Out operation may leave traces in both modules, in either one, or in neither."
"Education, Special"	"There is growing awareness of autism spectrum disorders (ASD) in the Czech Republic. As a result, there has been an increasing number of diagnoses, more services have become available, and legislation has been developed with regard to practices for children with ASD. In the past, families seeking services to support the needs of children with ASD had limited options. Teaching methodology based on applied behaviour analysis (ABA) for children with ASD was not available prior to 2016. Even though ABA has now reached the Czech Republic, the full extent of its prevalence in the region is unclear. There has been a lack of information regarding the accessibility of services, the details of practitioners, the characteristics of clients, facets of services, its integration with other practices, and challenges associated with its usage. Therefore, the aim of this study was to survey all self-identified ABA practitioners within the region (N = 40) in order to better understand the current state of ABA provision in the Czech Republic. The results show that although there has been a movement towards the increased availability of ABA support for children with ASD, more needs to be done in terms of training and support."
Economics	"This paper analyses the prevalence of 'catastrophic' out-of-pocket health expenditure in Turkey and identifies the factors which are associated with its risk using the Turkish Household Budget Surveys from 2003 to 2008. A sample selection approach based on Sartori (2003) is adopted to allow for the potential selection problem which may arise if poor households choose not to seek health care due to concerns regarding its affordability. The results suggest that poor households are less likely to seek health care as compared to non-poor households and that a negative relationship between poverty and experiencing catastrophic health expenditure remains even after allowing for such selection bias. Our findings, which may assist policy-makers concerned with health care system reforms, also highlight factors such as insurance coverage, which may protect households from the risk of incurring catastrophic health expenditure. (C) 2014 Elsevier B.V. All rights reserved."
Business	"While we understand well how social media channels sway consumers, there is little understanding of their influence on online trading behavior. We argue that social media are creating a new class of self-directed online traders by simultaneously encouraging and biasing trading decisions. Through an empirical study, we show that heavy social media users are more likely to engage in online trading but are largely affected by online herding behavior, and are four times more likely to blindly follow other traders. Bloggers, influencers, social network contacts, and social media news shape these users"" online trading behaviors. As online traders influenced by social media are unlikely to receive adequate returns, companies face an ethical dilemma: They could leverage social media to efficiently access funds but they risk inappropriately exploiting the inexperience of online traders biased by social media. We offer a set of nine practical recommendations for organizations to respond to these new challenges. (C) 2019 Kelley School of Business, Indiana University. Published by Elsevier Inc. All rights reserved."
Business	"Smart technologies are rapidly transforming frontline employee-customer interactions. However, little academic research has tackled urgent, relevant questions regarding such technology-empowered frontline interactions. The current study conceptualizes (1) smart technology use in frontline employee-customer interactions, (2) smart technology-mediated learning mechanisms that elevate service effectiveness and efficiency performance to empower frontline interactions, and (3) stakeholder interaction goals as antecedents of smart technology-mediated learning. We propose that emerging smart technologies, which can substitute for or complement frontline employees' (FLEs) efforts to deliver customized service over time, may help resolve the long-standing tension between service efficiency and effectiveness because they can learn or enable learning from and across customers, FLEs, and interactions. Drawing from pragmatic and deliberate learning theories, the authors conceptualize stakeholder learning mechanisms that mediate the effects of frontline interaction goals on FLEs' and customers' effectiveness and efficiency outcomes. This study concludes with implications for research and practice."
Industrial Relations & Labor	"Total employment in the U.S. economy is projected to grow by 15.6 million during the 2012-2022 decade to reach 161 million; this represents a 10.8-percent employment increase. Some of the fastest projected growth will occur in the healthcare, healthcare support, construction, and personal care fields. Together, these four occupational groups are expected to account for about one-third-more than 5.3 million-of all new jobs during this period."
Linguistics	"Linguistic innovations that arise contemporaneously in highly distant locations, such as quotative be like, have been termed 'global linguistic variants'. This is not necessarily to suggest fully global usage, but to invoke more general themes of globalisation vis-a-vis space and time. This research area has grown steadily in the last twenty years, and by asserting a role for mass media, researchers have departed intrepidly from sociolinguistic convention. Yet they have largely relied on quite conventional sociolinguistic methodologies, only inferring media influence post hoc. This methodological conservatism has been overcome recently, but uncertainty remains about the overall shape of the new epistemological landscape. In this paper, I review existing research on global variants, and propose an epistemological model for researching media influence in language change: the mediated innovation model. I also analyse the way arguments are constructed in existing research, including the use of rhetorical devices to plug empirical gaps - a worthy sociolinguistic topic in its own right."
Criminology & Penology	"Management fraud is often explained through wealth-maximization paradigms. This article invokes a different approach, namely a behavioural one, and argues that fraud may happen as a consequence of failures in the decision-making process. Relying on extensive evidence in the case of Parmalat, it maintains that this fraud was not brought about by the desire of the CEO, chairman and founder to maximize his economic goals, but was rather a consequence of his failure to produce an objective description of reality. This was induced by a number of behavioural mechanisms such as self-deception, managerial hubris, emotions and the endowment effect'. This article also contributes to a broader debate on the rationality of economic actors and its limits, and sheds light on the seeds of potential crises contained within genuine Schumpeterian entrepreneurs."
Public Administration	"Homeowners associations (HOAs) are private governments that are reshaping urban governance and service delivery in large parts of the United States. Despite the fact that millions of Americans are HOA members, the field of public affairs has paid scant attention to these new governance entities. The essays in this symposium call attention to HOAs' potential effects on urban services and civic life in the hope of sparking interest among scholars and public managers to include HOAs in our understanding, research, and teaching of contemporary urban governance."
Women'S Studies	"Gender and development being fundamental issues, it is important to emphasise the role of women in rural development, gender-specific approaches to development and women's status in the national and international legal systems. The main aim of this article is to analyse the position of women in Timor-Leste by examining social aspects, with an emphasis on gender roles, the family and the community, access to natural resources and women's status within the legal system and traditional legal structures, with special attention to land and women's land rights. This study is based on documentary sources and studies made by the authors about Timor-Leste. The contribution of the women of Timor-Leste to development is heavily constrained by the degree of gender inequality present in traditional/customary law and social practices, and in-equality of access to natural resources, especially land. In overall terms, we would argue that the Human Rights Based Approach (HRBA) is one of the best approaches to guarantee gender equality, and that this approach should be considered in the formulation of rural policies and the creation and implementation of rural development programmes and projects in Timor-Leste."
Cultural Studies	"This article focuses on the discourses in support of refugees as developed in Greece by local grassroots groups. The article theorises the public debate of the refugee issue as taking place in a hybrid media system, in which elites and policy makers, mainstream media, large non-governmental organisations and smaller solidarity groups as well as everyday people participate in unequal ways in constructing this debate and its parameters. In focusing on the solidarity discourses emerging from the grassroots, this article hopes to show how these groups seek to re-politicise the question of refugees, directly countering the (post)humanitarian and charity discourses of non-governmental organisations as well as the racist and security frames found in the mass media and policy discourses. In focusing on Greece, this article shows how two crises, the refugee and austerity crises - both symptoms of an underlying deep structural crisis of capitalism - may be dealt with in ways that overcome dilemmas of belongingness and otherness. In empirically supporting such arguments, the article posits the issue of solidarity to refugees as a research question: what kinds of solidarity do refugee support groups in Greece mobilise? This is addressed through focusing on the Facebook pages of 12 local solidarity initiatives. The analysis concludes that their alternative discourse is not based on spectacle and pity, nor on irony, but on togetherness and solidarity. This solidarity takes three forms, human, social and class solidarity, all feeding into the creation of a political project revolving around ideas of autonomy and self-organisation, freedom, equality and justice."
Linguistics	"Election campaigns represent a particular moment of political practice in democracies where political strategy and political discourse become one activity. Campaigns take effect through the speeches of candidates communicated to the electorate. This article analyses speeches of Nicolas Sarkozy's presidential campaigns in 2007 and 2012. Based on text statistical methods developed in French discourse analysis it examines his political position and his rhetorical techniques. In comparison to other presidents of the Fifth Republic, Sarkozy's discourse seems to be freed from typical party political positions. Whilst favouring direct encounters with the audience and pretending to speak to the whole nation he is embodying a form of populism which bestows his image of a charismatic leader."
Development Studies	"Poverty reduction has emerged as a fundamental social objective of development, and has become a metric commonly used to assess the performance of public policy. This paper adapts the methodology of Firpo, Fortin and Lemieux (2009) [2009. ""Unconditional Quantile Regressions."" Econometrica 77 (3): 953-973] to the measurement of the pro-poorness of income growth. The method allows the analyst to identify covariates that affect poverty reduction. The methodology is policy-relevant because policy-makers can better target these covariates than the average level of income, or the level of inequality. We demonstrate this by application to Bangladesh 2000-2010."
Law	"At first glance, sex-offender residency restrictions appear plausible because they ostensibly place a convicted sex offender's residence out of reach of children. However, these regimes address less than ten. percent of the very real problem of child sex abuse, as family members and acquaintances of children commit more than ninety percent of this abuse. On the other hand, many schemes effectively banish almost 100% of convicted sex offenders to society's literal and social margins, condemning many low-risk offenders to a lifetime of isolation while breeding optimal conditions for high-risk offenders to reoffend. The practical implications of this policy choice, therefore, are dangerous and real, lulling the public into a false sense of security. This Article challenges prevailing judicial orthodoxy that many sex-offender residency restrictions are constitutional under the Ex Post Facto Clause. The Article applies the analytical framework of Smith v. Doe, the U.S. Supreme Court's most recent case involving sex-offender legislation. It also forges a new way of thinking about these regimes as land-use policies that ""negatively"" zone individuals out of the urban cores. The Article proposes, fender Containment all innovative ""positive"" zoning scheme, the Sex-offender Containment Zone, Which zones high-risk convicted sex offenders back into the city in a manner that is effective, humane, and constitutional."
International Relations	"Asian waters are geographically positioned as a lifeline for international maritime trade and commerce. Individual coastal state maritime interests aside, there is a legitimate international interest in ensuring international straits are safe for the vast volumes of merchant shipping transiting the region each day. The willingness of states external to the Asian region to become involved when maritime stability is threatened is well illustrated through an examination of the incidence of maritime piracy. The fact that the Asian states, particularly Indonesia and Malaysia, bristled at the principally Western interest in seeking enhanced maritime security indicates that at least in this instance, regional cooperation was driven more by a desire to keep Western powers out than a desire to work with neighbouring governments. This article examines the pattern of piracy and the regional initiatives which have been successful in reducing the number of reported incidents. It concludes that not only are effective regional responses to transnational security issues such as maritime piracy and illegal fishing in Asia unlikely, in the absence of intervention from the international community, but that states with sovereign interests at stake in the issue prevent the kind of broader international interest and participation needed to compel more cooperative regional action."
Social Issues	"Third-sector organizations provide essential services, but not all types of organizations operate equally well given different intensities of public problems. This article argues for maps that would help social service funding bodies. Those maps would include three elements: (1) a measure of service demanded by a community, (2) data on the full range of organizations able to supply those services, and (3) a chart that identifies those organizations that provide services at different intensities of need. By providing information about the supply of organizations in a community, with measures of demand for services, state funding bodies, foundations, and individual philanthropists can make informed decisions about where to allocate funds. An ideal map is illustrated by using the case of the Holy Cross Dispute (2001), whereby a host of voluntary sector organizations provided a voice for residents in this divided Belfast community. The result is a call for more intensive mapping exercises of voluntary sector social service provision."
Information Science & Library Science	"Information quality is one of the basis for the survival of organizations and of more competitiveness among them. Therefore, in the last years, researches and studies about the topic have been expanding. The way how to evaluate measurement and improve the information quality, allowing organizations to use and show it with more efficiency and efficacy, has been a topic of research of many authors, who have been proposing empiricist, intuitive, analogical and ontological approaches. The information quality and the information quality processes are analyzed in this work, and especially the evolution of the studies about information quality and its eventual applicability in the market, with the purpose of demonstrating, although its subjectivity, if evaluations about this topic in the organizational context have already been done. Despite the existing critics about the presented approaches, this work intends to emphasize the importance and the need of the evaluation of information quality in the organization, aiming to provide the continuous improvement and the organizational learning."
Criminology & Penology	"Situational Action Theory's principle of the conditional relevance of controls implies that controls only influence behavior when moral barriers have been overcome. The failure of the moral filter to exclude crime from the range of the perceived behavioral options can root both in low personal norm acceptance and in exposure to a crime-affirmative moral context. In detail it is assumed that deterrence only becomes relevant when personal morality is weak, and that self-control only becomes significant when the social setting provides deviant rules of behavior. Both hypotheses are tested with survey data from Ljubljana (Slovenia). The results are in line with the theoretical expectations, thus providing firm support for core assumptions of Situational Action Theory."
Women'S Studies	"In the last few decades, the number of women joining medicine has shown a marked increase all over the world. In India, similar trends are observed though exact data on a nationwide basis is not available, but most women doctors tend to join the disciplines that are less demanding. Concerns about the paucity of research in this area are high-lighted in this note."
Ethics	"Dietary guidelines are mostly issued by agrifood departments or agencies of governments, and are the result of power play between interest groups and values. They have considerable influence over food preferences and purchases of consumers. Ethical problems are at stake not only with respect to power strategies and their influence on consumers. In this paper I will consider three different types of guidelines: a nutrient oriented type (like the Dutch or American ones), a process oriented type (Scrinis in Nutritionism: the science and politics of dietary advice, Columbia University Press, New York, 2013) and a meal oriented type (like the Brazilian one). In the nutrient oriented guidelines healthy nutrients and food stuffs are mentioned that excel in containing one or more 'healthy' nutrients. Bio- and nutrition scientists and the producers of nutrients, like the sugar, dairy and animal industry, have a lot of influence in this variant. The nutrient oriented framing of food is focussed on individual health. Individuals are implicitly addressed to take responsibility for their own long term health; they have to acquire surveillance and cognitive skills in interpreting their bio data. They don't need to acquire skills to cook. In the process oriented type, foods and ingredients are categorized according to minimal, refined and reconstituted production processes. Nutrition scientists have the last say here. Consumers do need some food skills to handle fresh products. In the meal oriented guidelines, politicians, social scientists and fresh food producers have prominent responsibilities with respect to the formulation of the guidelines and their application. Buying fresh products, preparing and eating together are the main themes. Food is framed in terms of cooking, and eating and sharing meals. Consumers have to spend time in buying fresh ingredients and cooking; they have to develop food capabilities. The formulation of dietary guidelines is not a neutral operation, but determined by controversies about framings of food and health, responsibilities and also by integrity and self-confidence of experts. It is striking that biological and nutrition scientists often proclaim to possess the final truth on the healthiness of nutrients, and heap scorn on diet gurus. They don't care that their often incoherent recommendations cause a lot of confusion with consumers and sometimes even lack of trust. I discuss these themes in the paper and will also give some arguments why in the current situation the meal oriented type is ethically more acceptable."
International Relations	"This study is based on the hypothesis that Iranian State's real-political foreign policy practice is constrained by the public opinion which demands more rights and freedoms, thus preventing a balance of violence in the international arena. The introduction explains why Iranian foreign policy is on a real-political axis. The main goal of the study is to question whether the opinion of Iranian public on foreign policy issues affects the Regime's foreign policy For this purpose in the literature review, a detailed definition of real politics is provided, a chronological analysis of different perspectives is made and a theoretical conclusion is given. Following this, the relation between public opinion and foreign policy is discussed. Iranian public poll results are also discussed to draw a picture of contemporary Iranian politics."
Social Work	"This research study explored the perspectives of social work students (n = 118) in the final semester of their studies regarding the implementation of critical social work in their future practices. Using performance ethnographies to collect data, students were asked to share their perspectives about implementing critical social work both in individual interventions and as a way to change the practice of mainstream social work organisations. Research ethnographies were analysed using a descriptive phe-nomenological approach, in an attempt to describe the shared essential experience of participants. Results demonstrated that students are influenced by several lines of thinking that come into direct conflict with one another: (i) they feel that critical social work is essential for individual interventions while also feeling that critical social work is not a priority for individual interventions and (ii) they feel that critical social work should and could change mainstream social work organisations while also feeling that critical social work should not and could not change mainstream social work organisations. These results contribute to a better understanding of the barriers in implementing critical social work, as well as the dilemmas and questions that should be addressed in social work education. Implications for social work education are outlined."
Law	"Historically, administrative law has evolved as a body of law internal to the legal orders of nation states, governing the functioning of the state administrative machinery and its relationships with the addressees of administrative action. But what about global administrative law ( GAL), which regulates the functioning of a vast array of new types of administrations beyond the state? Under what legal order is GAL emerging and consolidating? This short contribution on GAL aims to underline the fact that four main conceptions co-exist in GAL scholarship. They link GAL, respectively, to the legal orders in terms of the sector run by global regulatory systems, to the ""global administrative space,"" to the ""global polity,"" and to the "" global legal order."" Each of these conceptions encapsulates a specific functional and normative understanding of GAL. None of them, however, is fully convincing. In this sense, this contribution intends to draw the attention of GAL scholarship to an unresolved issue and to call for further reflection on the merits and the shortcomings of the various conceptions, as well as on possible alternatives."
Transportation	"The effect of signals at urban intersections is critical in reducing death, injuries, and property loss. Unfortunately, the signal-related factors that can effectively reduce crash frequencies have not been adequately explored. This study investigates the impacts of signal-related, traffic, and highway geometric characteristics on crash frequency at urban signalized intersections. Seven-year crash data from 381 intersections in Illinois, United States of America, was used to estimate a random-parameters negative binomial model. The estimation results showed that a unit increase in the number of signal phases would increase crash frequency by 0.4. Additionally, the ratio of traffic volume on the major road to the traffic volume on the minor road was shown to unambiguously increase crash frequency. On the other hand, the number of approach lanes and the maximum green time of different approaches in a signal revealed an ambiguous effect, whereas increasing crash frequency on 76.33%, and 93.32% and decreasing it on the remaining 23.67%, and 6.68% of the signalized intersections, respectively. Although, this study is exploratory in nature, the results showed that ignoring these factors at urban signalized intersections would lead to the design of ineffective safety-related countermeasures, and the impacts could be underestimated by 5% to 25%."
Ethics	"The early works of Merab Mamardashvili are usually neglected by admirers and critics alike. In this paper, I focus on the very early period of Mamardashvili's development as a professional philosopher putting it in the context of the thinker's interactions with the intellectual community in 1950s and then current discussions about the perspectives of professional philosophy in the USSR. Special attention is paid to a small society of dedicated young philosophers (known as Diastankury) with whom he shared logical and philosophical interests. In the paper, I trace their influence on young Mamardashvili's perception of his own professional tasks in the period when he was busy with the development of dialectical logic. In the final part of the article, I explore the emergence of Mamardashvili's original ideas about history of philosophy and propose the appropriate methods with which to study it."
Environmental Studies	"The subject literature provides knowledge about various contemporary concepts of urban development, emphasizing a variety of goals and priorities of this process. Although sustainability should be a key objective of development policy, the methods of achieving it seem to be diverse. As a result, there are many theories describing development processes on a local scale, but there are no scientific attempts to summarise them or to comprehensively evaluate them. In the presented article such an attempt was initiated - the evolution of the concept of sustainable development in the context of transformation of the role of man in socio-economic and political processes from homo-oeconomicus to homo cooperativus was outlined and the assumptions of contemporary concepts of urban development (smart city, eco city and compact city) were identified and evaluated in terms of their cohesion and implementation of sustainable development principles. On this basis, a conceptual framework for an inclusive urban development model was defined, considering their key values in a synergic way."
